1.2271847E-02	0.9977367
2.4543693E-02	0.9822800
4.9087387E-02	0.8759567
9.8174773E-02	0.4981633
0.1963495	0.1897633
0.3926991	6.8360001E-02
0.7853982	2.5686666E-02
1.570796	1.0916667E-02
3.141593	4.4700000E-03
6.283185	0.0000000E+00
