  1.2271847E-02  0.9977433      0.0000000E+00
  2.4543693E-02  0.9826933      0.0000000E+00
  4.9087387E-02  0.8871100      0.0000000E+00
  9.8174773E-02  0.5794833      0.0000000E+00
  0.1963495      0.3197500      0.0000000E+00
  0.3926991      0.1910400      0.0000000E+00
  0.7853982      0.1064533      0.0000000E+00
   1.570796      4.9596667E-02  0.0000000E+00
   3.141593      1.1350000E-02  0.0000000E+00
   6.283185      0.0000000E+00  0.0000000E+00
