1.2271847E-02	0.9983800
2.4543693E-02	0.9874733
4.9087387E-02	0.9177133
9.8174773E-02	0.6878800
0.1963495	0.4668133
0.3926991	0.3158533
0.7853982	0.1921767
1.570796	0.1082433
3.141593	3.0783333E-02
6.283185	0.0000000E+00
