  1.2271847E-02  0.9981767      0.0000000E+00
  2.4543693E-02  0.9851533      0.0000000E+00
  4.9087387E-02  0.8993700      0.0000000E+00
  9.8174773E-02  0.6210400      0.0000000E+00
  0.1963495      0.3747167      0.0000000E+00
  0.3926991      0.2362100      0.0000000E+00
  0.7853982      0.1349767      0.0000000E+00
   1.570796      6.4760000E-02  0.0000000E+00
   3.141593      1.7906666E-02  0.0000000E+00
   6.283185      0.0000000E+00  0.0000000E+00
